"Datum und Uhrzeit" Gesamtanlage[kWh] "  FX" "  FM" " RSK" RSKF " SDK" SHK_TAG "  NM" " VPM" "  PM" " TMK" " UPM" " TXK" " TNK" " TGK"
04.05.2021 28.0802 18.4 4.8 2.9 6 7.5 0 6.9 6.6 948.9 12.5 48.0 17.4 5.5 3.9
05.05.2021 18.48085 21.1 4.4 6.9 6 4.3 0 6.8 7.5 947.7 7.8 71.0 12.1 4.4 4.1
06.05.2021 16.79548 13.9 3.3 15.9 6 1.7 0 7.5 7.8 948.7 8.1 73.0 12.1 5.6 4.7
07.05.2021 16.19108 16.3 4.3 5.5 6 2.6 0 5.8 7.6 952.4 7.2 76.0 10.6 2.1 0.7
08.05.2021 39.22635 8.0 2.2 0.0 0 12.2 0 5.6 7.0 956.5 11.1 57.0 18.8 1.8 0.1
09.05.2021 39.68972 10.1 3.2 0.0 0 12.8 0 4.0 8.6 950.2 19.4 41.0 27.7 9.4 6.3
10.05.2021 32.77944 -999.0 3.0 0.0 0 9.3 0 6.5 9.6 947.5 22.4 38.0 30.7 14.5 13.8
11.05.2021 17.1949 11.7 3.4 14.2 6 1.2 0 7.7 12.0 946.7 13.8 76.0 18.0 9.8 9.5
12.05.2021 7.72007 10.1 3.5 15.3 6 0.0 0 7.5 11.1 950.0 9.6 92.0 10.8 8.8 8.6
13.05.2021 17.06421 7.4 2.5 7.2 6 0.0 0 7.8 10.5 947.1 10.2 85.0 13.0 8.4 8.0
14.05.2021 34.22094 10.5 2.3 1.3 6 9.1 0 5.2 8.5 948.0 12.0 63.0 17.5 6.4 4.9
15.05.2021 22.74573 12.8 2.8 3.2 6 3.0 0 7.6 9.0 947.8 11.6 67.0 16.6 7.7 6.6
16.05.2021 29.18376 12.1 3.8 1.6 6 3.8 0 6.3 8.7 945.4 11.5 66.0 18.2 6.6 5.0
17.05.2021 26.86435 16.3 5.0 6.0 6 5.0 0 7.4 9.2 948.1 10.8 72.0 15.9 8.4 7.0
18.05.2021 23.70485 12.8 3.8 5.7 6 5.2 0 7.7 9.1 953.5 10.4 72.0 14.5 8.1 7.2
19.05.2021 18.45018 10.2 3.3 5.5 6 3.8 0 7.1 9.1 955.8 9.1 79.0 13.0 7.1 5.8
20.05.2021 30.91978 11.4 3.1 0.6 6 7.1 0 6.8 8.7 959.2 10.5 70.0 15.2 6.7 5.7
21.05.2021 14.10253 11.4 3.2 15.6 6 0.8 0 7.7 9.4 952.0 11.3 71.0 16.9 7.5 7.2
22.05.2021 36.53634 14.5 4.4 3.0 6 11.1 0 6.0 8.1 950.3 12.4 59.0 17.6 6.8 6.3
23.05.2021 23.4255 10.6 2.9 5.7 6 6.9 0 5.7 9.0 956.1 10.7 71.0 15.5 6.6 6.6
24.05.2021 17.32801 9.4 2.8 7.5 6 0.7 0 7.9 10.3 952.9 12.1 73.0 19.1 7.8 6.7
25.05.2021 36.75529 16.8 5.3 0.0 0 9.4 0 5.0 7.1 957.2 11.3 55.0 15.1 7.8 7.2
26.05.2021 19.63784 11.9 3.5 8.7 6 3.6 0 7.8 8.7 955.7 11.9 64.0 16.2 8.1 7.1
27.05.2021 23.21952 10.3 3.0 1.4 6 3.3 0 7.3 9.6 958.1 10.4 78.0 15.4 7.8 7.7
28.05.2021 34.70025 8.6 2.2 0.0 0 5.7 0 6.9 9.7 960.0 12.5 68.0 17.0 7.3 6.4
29.05.2021 36.55292 8.8 2.1 0.0 0 9.3 0 5.2 8.7 960.9 12.6 62.0 18.2 7.5 6.4
30.05.2021 40.47044 9.2 2.2 0.0 0 13.4 0 1.1 7.5 962.2 12.0 57.0 17.8 5.7 4.5
31.05.2021 45.64233 7.7 2.7 0.0 0 15.4 0 0.2 7.7 959.5 12.6 55.0 18.5 5.8 4.5
01.06.2021 45.49454 10.5 3.2 0.0 0 15.35 0 0.4 8.0 956.22 15.0 50.46 21.9 6.3 4.9
02.06.2021 43.96805 6.3 1.5 0.0 0 14.8 -999 2.6 8.9 955.85 16.7 51.46 24.9 7.0 5.8
03.06.2021 36.96179 6.5 1.8 0.0 0 11.283 -999 3.3 11.5 960.29 19.7 52.46 26.8 10.8 9.7
04.06.2021 23.21744 13.0 1.8 1.2 6 5.517 -999 6.9 14.1 960.51 18.9 66.0 27.1 12.6 11.0
05.06.2021 28.07895 14.2 3.5 40.0 6 9.467 -999 6.0 14.4 959.85 17.9 71.75 23.2 12.8 12.6
06.06.2021 11.96143 9.4 2.7 8.1 6 0.217 -999 7.7 15.2 959.28 14.9 89.29 17.3 12.8 12.7
07.06.2021 27.58577 6.8 1.7 0.0 0 5.233 -999 7.1 15.2 958.52 18.3 73.67 23.2 14.0 13.4
08.06.2021 33.20911 9.5 2.3 0.0 0 11.65 0 6.8 14.6 958.97 18.7 70.25 25.9 13.3 12.4
09.06.2021 32.23544 12.4 2.1 1.2 6 8.717 0 5.5 14.9 959.55 18.3 71.83 25.4 13.4 12.2
10.06.2021 39.6503 10.3 2.3 0.0 6 8.95 0 5.8 14.5 959.52 19.3 66.63 25.4 14.3 13.1
11.06.2021 41.45406 7.9 1.9 0.0 0 13.9 0 4.7 13.8 958.54 20.0 61.08 25.7 14.7 13.8
12.06.2021 34.90165 11.7 3.5 0.3 6 11.733 0 6.7 14.5 958.73 21.2 58.75 27.0 16.0 14.7
13.06.2021 43.19857 8.9 3.1 0.0 0 14.933 0 1.6 10.5 963.3 18.6 50.5 23.1 12.5 11.5
14.06.2021 44.75712 6.7 2.3 0.0 0 15.617 0 0.0 10.2 960.56 18.2 51.42 25.7 10.9 9.8
15.06.2021 42.80056 6.7 1.6 0.0 0 14.667 0 6.0 11.3 957.97 20.2 51.67 28.1 11.2 10.3
16.06.2021 39.71609 7.4 2.1 0.0 0 15.017 0 7.1 12.7 955.32 22.4 50.46 29.6 14.0 13.0
17.06.2021 42.05872 8.1 1.8 0.0 0 15.483 0 0.3 13.4 954.15 23.8 49.63 31.6 14.7 13.7
18.06.2021 41.04635 6.2 1.7 0.0 0 13.933 0 3.5 14.5 953.98 24.6 50.33 32.3 16.0 14.8
19.06.2021 35.69582 7.6 2.4 0.0 0 12.317 0 4.3 17.3 954.31 25.8 53.58 31.6 20.1 18.8
20.06.2021 25.45435 8.8 2.6 0.0 0 6.3 0 6.1 18.1 950.28 24.4 59.63 28.6 19.8 18.8
21.06.2021 38.73074 19.8 3.0 35.4 6 11.517 0 4.8 15.9 948.6 23.1 59.17 29.2 15.6 15.6
22.06.2021 32.57291 8.9 2.4 46.4 6 7.283 0 5.8 17.6 951.83 20.0 76.83 25.7 16.3 15.9
23.06.2021 29.78475 17.9 2.8 45.9 6 6.233 0 5.8 17.1 955.89 19.6 77.13 25.9 13.5 13.9
24.06.2021 32.75755 10.7 2.3 7.8 6 7.933 0 4.9 15.6 956.83 17.7 78.42 23.3 13.7 12.9
25.06.2021 30.68527 10.8 3.3 0.0 0 8.467 0 6.9 14.6 958.05 17.3 74.88 22.5 13.9 13.5
26.06.2021 42.7602 8.5 2.4 0.0 0 13.167 0 3.5 14.5 957.38 19.2 67.04 24.9 12.7 11.8
27.06.2021 38.16133 8.2 2.3 0.0 0 13.9 0 6.5 14.6 955.25 21.4 59.38 27.5 13.6 12.6
28.06.2021 40.72122 17.3 2.9 7.8 6 13.467 0 4.9 16.5 953.93 23.5 59.42 29.9 16.9 15.7
29.06.2021 28.39599 16.4 3.4 31.4 6 6.683 0 5.7 15.8 952.96 18.4 76.63 26.1 12.9 12.2
30.06.2021 23.74731 12.9 3.3 4.9 6 3.883 0 7.3 13.2 953.83 14.9 78.25 18.3 12.0 11.7
01.07.2021 16.33669 10.6 3.6 3.8 6 0.333 0 7.8 13.3 956.0 13.7 84.21 16.8 11.6 11.2
02.07.2021 34.53656 10.4 2.6 0.0 0 8.917 0 5.2 12.5 957.41 17.3 65.5 22.6 12.7 11.9
03.07.2021 41.41905 11.2 2.0 3.4 6 13.283 0 5.0 12.7 955.79 19.1 60.29 25.1 11.7 10.8
04.07.2021 17.08696 9.8 2.2 11.1 6 2.4 0 7.3 16.2 952.3 17.9 79.88 22.9 14.7 14.1
05.07.2021 27.08043 6.8 2.3 0.0 6 5.733 0 6.5 14.2 953.03 18.5 68.0 22.4 13.9 12.7
06.07.2021 39.65523 13.2 3.2 16.5 6 12.6 0 3.2 16.3 951.55 21.8 65.63 31.5 15.4 13.5
07.07.2021 10.13653 4.6 1.7 1.8 6 0.033 0 7.9 17.6 957.21 18.2 84.5 20.5 16.7 16.3
08.07.2021 8.32125 11.0 2.3 21.6 6 0.567 0 7.8 17.5 958.25 16.9 90.71 20.1 14.7 14.1
09.07.2021 14.26961 11.5 3.4 6.7 6 3.183 0 6.1 15.1 959.56 15.5 85.79 19.0 13.1 12.1
10.07.2021 40.87108 8.2 2.4 3.8 6 14.1 0 3.3 15.2 956.78 18.6 72.67 24.6 11.0 10.2
11.07.2021 22.87039 12.7 2.3 1.9 6 5.067 0 5.4 15.1 956.73 16.5 80.75 20.5 13.1 12.2
12.07.2021 38.13555 9.1 2.6 0.0 6 14.083 0 2.2 15.3 951.32 19.7 68.79 26.2 11.9 11.1
13.07.2021 14.49035 13.8 3.0 8.8 6 1.1 0 7.8 15.7 949.25 16.6 82.79 21.9 13.7 13.1
14.07.2021 20.34902 9.0 2.3 0.2 6 1.883 0 7.7 13.9 951.88 15.8 77.58 19.8 13.3 12.9
15.07.2021 16.36258 8.5 2.5 1.0 6 1.167 0 7.6 14.2 953.45 15.9 78.63 19.4 13.8 12.5
16.07.2021 29.55988 5.6 1.8 0.3 6 6.733 0 6.5 14.6 957.17 18.7 68.79 24.0 14.1 13.4
17.07.2021 6.99541 9.3 2.8 6.0 6 0.017 0 7.8 18.7 958.54 18.5 87.25 20.8 16.3 15.3
18.07.2021 16.71599 7.6 2.4 1.3 6 3.55 0 5.7 18.0 957.98 19.3 80.92 24.4 16.2 15.1
19.07.2021 32.37854 9.9 1.8 0.0 0 9.7 0 2.7 16.1 957.2 20.4 69.58 26.5 14.8 13.7
20.07.2021 36.66396 7.4 1.9 0.0 0 12.783 0 1.9 13.9 957.83 19.2 64.5 24.4 14.3 13.2
21.07.2021 38.80022 6.6 1.7 0.0 0 14.483 0 0.0 13.5 960.15 19.5 62.29 26.0 12.8 11.7
22.07.2021 36.5109 6.1 1.7 0.0 0 13.417 0 1.4 14.6 958.99 20.8 61.71 27.2 13.3 12.4
23.07.2021 36.62194 6.3 1.7 0.0 0 10.95 0 2.5 15.0 955.02 22.2 58.04 28.6 16.2 15.2
24.07.2021 24.21336 12.4 2.6 7.8 6 7.267 0 6.4 16.7 951.44 20.3 71.17 27.2 15.0 14.1
25.07.2021 14.21347 7.9 2.1 0.2 6 5.1 0 7.4 17.6 951.05 19.3 79.0 23.5 15.8 15.4
26.07.2021 27.32894 11.6 1.9 8.6 6 5.183 0 6.5 17.4 953.13 20.2 75.67 27.0 16.7 15.9
27.07.2021 33.39381 6.0 1.7 5.9 6 10.317 0 6.4 17.3 954.55 20.9 71.79 26.4 15.2 14.6
28.07.2021 12.77058 8.9 2.2 10.1 6 1.483 0 7.1 18.0 954.92 18.6 83.54 20.4 16.7 15.4
29.07.2021 31.26482 7.6 2.2 0.0 0 10.683 0 3.7 15.5 954.65 20.3 67.08 26.4 15.4 14.5
30.07.2021 35.34264 16.3 2.2 4.0 6 11.283 0 3.9 16.2 951.51 21.7 65.5 28.9 14.9 13.9
31.07.2021 23.34569 9.2 2.5 16.4 6 3.7 0 7.3 16.3 951.21 19.8 71.54 22.9 16.7 15.7
01.08.2021 14.28002 12.5 2.5 7.8 6 0.017 0 7.2 14.4 950.41 14.8 85.46 17.5 13.1 12.6
02.08.2021 25.14487 8.0 2.6 1.7 6 8.967 0 5.7 13.1 954.8 16.6 70.96 21.9 12.6 11.5
03.08.2021 26.9565 11.1 2.3 1.9 6 7.5 0 6.9 13.4 954.61 16.9 71.21 23.2 12.4 11.4
04.08.2021 14.67959 6.3 1.7 17.4 6 0.05 0 7.7 14.0 953.7 15.1 81.96 18.3 13.4 12.8
05.08.2021 18.92438 9.3 2.3 7.5 6 2.6 0 7.5 14.5 950.31 15.8 82.0 22.0 12.9 13.0
06.08.2021 27.26176 14.5 3.1 1.2 6 6.833 0 5.9 14.0 949.02 17.8 70.96 23.8 12.7 11.9
07.08.2021 25.03162 16.3 2.8 7.3 6 6.567 0 7.3 14.9 948.02 17.8 75.92 25.8 13.5 12.6
08.08.2021 16.87258 9.1 2.6 0.3 6 0.983 0 8.0 13.8 954.76 16.7 73.13 19.9 14.5 13.8
09.08.2021 30.3502 5.5 1.6 0.0 0 9.683 0 6.6 13.5 958.93 18.6 64.83 24.1 12.9 11.8
10.08.2021 33.48887 7.0 1.9 0.0 0 12.917 0 3.4 14.4 958.07 20.5 63.25 27.8 12.9 11.7
11.08.2021 33.61718 7.6 1.6 0.0 0 12.2 0 3.2 15.5 959.3 21.5 62.96 27.9 15.1 14.0
12.08.2021 31.77383 4.7 1.4 0.0 6 13.433 0 2.2 17.6 959.78 22.5 67.5 30.0 15.0 14.1
13.08.2021 30.19672 9.9 2.8 0.0 0 11.783 0 3.0 18.0 961.36 25.0 59.71 31.2 18.0 16.8
14.08.2021 30.78644 5.4 1.6 0.0 0 12.233 0 1.4 19.3 960.37 24.7 64.0 30.7 18.9 18.2
15.08.2021 26.50197 16.7 1.8 11.7 6 8.883 0 3.6 20.2 954.93 23.2 73.08 30.6 18.8 18.1
16.08.2021 7.10229 20.3 3.3 20.5 6 1.05 0 7.0 17.9 953.61 18.2 84.92 21.8 11.7 11.7
17.08.2021 30.4131 10.6 3.2 3.0 6 9.133 0 6.0 11.0 958.63 14.2 70.04 19.0 10.2 9.7
18.08.2021 18.19954 10.3 2.6 0.0 6 3.15 0 7.0 13.2 957.51 15.5 75.17 19.8 11.6 10.9
19.08.2021 21.04618 5.6 1.9 0.0 0 3.65 0 7.1 14.3 956.06 18.2 68.83 22.6 15.2 14.9
20.08.2021 25.13492 6.3 1.6 0.0 0 7.817 0 4.4 14.6 956.87 19.2 67.71 24.7 14.5 13.6
21.08.2021 29.68187 6.3 1.5 1.3 6 12.583 0 3.1 15.3 957.85 20.6 65.83 27.4 12.9 12.2
22.08.2021 16.33328 9.5 2.5 12.7 6 2.233 0 7.5 16.8 957.94 18.4 79.88 23.5 14.7 14.0
23.08.2021 20.19712 10.1 3.5 4.7 6 3.267 0 7.0 14.5 959.66 15.9 80.88 19.8 13.3 12.8
24.08.2021 11.73811 9.0 2.6 0.0 6 0.417 0 7.9 13.3 961.6 14.4 81.63 18.0 12.0 11.9
25.08.2021 32.23475 8.8 2.5 0.0 0 13.0 0 2.8 11.6 958.45 15.1 68.79 19.8 11.0 9.9
26.08.2021 10.58871 10.3 3.2 5.8 6 1.0 0 6.8 12.4 952.47 13.7 79.08 15.6 11.8 10.4
27.08.2021 17.39681 9.1 2.8 5.2 6 2.5 0 6.8 11.9 954.08 13.6 77.58 17.5 10.7 10.3
28.08.2021 13.65449 8.7 2.5 6.0 6 2.5 0 7.8 12.2 955.53 12.3 85.46 15.6 10.5 10.2
29.08.2021 15.67856 7.6 2.2 21.9 6 1.0 0 7.7 12.5 954.97 12.7 85.63 15.9 10.4 10.0
30.08.2021 12.21989 10.1 2.9 15.8 6 2.5 0 7.7 14.1 954.04 13.3 92.08 16.1 12.3 12.2
31.08.2021 12.97952 9.0 2.4 3.5 6 2.367 0 7.5 13.6 959.9 14.4 83.54 18.1 12.7 12.5
01.09.2021 24.03657 6.5 1.8 0.0 0 11.017 0 2.0 12.0 964.18 14.4 75.67 20.2 9.5 8.5
02.09.2021 30.09779 10.1 2.8 0.0 0 12.933 0 0.0 11.6 963.27 15.1 70.13 22.1 7.8 6.7
03.09.2021 28.89269 5.1 1.7 0.0 0 12.85 0 0.0 12.6 958.92 15.5 74.17 23.2 9.1 8.0
04.09.2021 28.39823 7.6 1.6 0.0 0 12.783 0 0.0 12.8 956.55 16.3 72.17 24.0 9.1 8.2
05.09.2021 27.8134 8.3 1.9 0.0 0 12.733 0 0.0 12.5 959.36 16.5 69.67 24.1 9.5 8.6
06.09.2021 27.94053 6.7 1.7 0.0 0 12.533 0 1.3 12.4 962.41 16.3 70.17 24.4 9.5 8.6
07.09.2021 23.50976 9.1 2.0 0.0 0 9.417 0 7.0 12.5 962.07 16.5 69.88 24.7 10.0 8.9
08.09.2021 26.42625 6.9 2.2 0.0 0 12.383 0 3.4 13.7 956.69 17.2 71.71 25.9 9.4 8.5
09.09.2021 23.73046 8.9 2.1 0.0 0 11.567 0 1.5 14.4 954.55 19.8 65.5 26.8 12.9 11.9
10.09.2021 25.64871 5.8 1.6 3.6 6 10.567 0 3.4 15.4 955.85 19.7 68.88 26.1 13.9 12.7
11.09.2021 12.97658 6.7 2.0 0.6 6 2.867 0 6.3 16.0 958.19 17.7 79.5 21.6 13.9 13.2
12.09.2021 21.73929 5.0 1.5 0.0 0 8.617 0 4.5 15.6 957.35 17.9 77.5 24.0 12.9 12.0
13.09.2021 21.79981 6.3 1.5 0.0 0 10.183 0 6.0 15.6 957.0 18.2 76.25 24.5 13.5 12.8
14.09.2021 23.86848 6.0 1.8 0.0 0 11.117 0 4.8 16.1 955.73 19.8 71.92 27.3 12.9 12.0
15.09.2021 10.83775 6.9 1.8 11.3 6 1.083 0 7.8 17.8 954.49 18.6 83.08 22.3 15.0 14.0
16.09.2021 10.03242 9.3 2.3 5.4 6 0.983 0 7.7 17.4 955.04 16.9 89.5 22.4 12.8 12.0
17.09.2021 13.58436 5.3 1.6 0.0 0 1.983 0 5.3 12.0 955.67 13.7 77.83 17.5 9.6 8.5
18.09.2021 22.84134 5.8 1.5 0.0 0 10.95 0 0.7 11.2 954.95 14.0 72.79 21.1 7.9 7.1
19.09.2021 15.39595 6.9 2.3 0.0 6 4.367 0 5.4 12.0 952.75 13.3 80.08 18.7 9.3 8.3
20.09.2021 12.95903 5.2 1.6 0.1 6 2.267 0 7.5 10.8 957.97 12.3 75.58 15.5 8.3 7.4
21.09.2021 11.88574 4.8 1.5 0.0 0 1.483 0 7.5 10.0 965.03 11.8 72.92 15.8 8.3 7.3
22.09.2021 18.47294 6.0 1.5 0.0 0 7.8 0 5.5 9.8 966.07 11.1 75.58 16.6 6.7 5.7
23.09.2021 22.54961 8.3 2.6 0.0 0 11.85 0 2.4 10.3 959.71 14.2 66.42 21.8 6.6 5.4
24.09.2021 21.57616 8.4 2.8 0.0 0 11.733 0 0.3 11.9 957.89 15.6 69.0 22.1 11.1 9.0
25.09.2021 20.82317 4.7 1.7 0.0 6 11.15 0 2.1 13.2 957.28 17.6 67.42 25.0 10.7 9.0
26.09.2021 16.22279 8.9 2.3 17.8 6 5.5 0 7.3 15.4 957.38 19.2 70.88 25.3 14.6 12.9
27.09.2021 17.12924 5.9 1.8 0.0 6 6.35 0 6.7 15.5 958.43 17.5 78.75 22.5 13.9 13.1
28.09.2021 7.78774 8.4 2.4 0.1 6 0.367 0 7.4 13.6 960.6 14.7 81.04 16.7 12.7 12.8
29.09.2021 14.66827 12.6 3.0 0.9 6 3.117 0 7.1 12.0 960.24 14.6 73.17 19.5 11.0 10.4
30.09.2021 21.21966 6.3 2.0 0.0 0 8.717 0 6.8 8.8 965.9 11.2 67.58 16.1 7.2 5.9
01.10.2021 19.04713 5.0 1.5 0.0 0 11.0 0 6.9 10.3 959.82 12.8 72.04 21.0 5.2 4.0
02.10.2021 16.4787 8.2 2.4 0.0 0 8.95 0 7.2 12.0 954.24 16.2 67.21 23.0 10.0 8.8
03.10.2021 18.05324 8.4 2.8 0.0 0 9.0 0 7.2 10.9 949.29 18.8 54.25 27.5 9.4 7.7
04.10.2021 3.7785 6.7 2.2 1.8 6 1.167 0 8.0 12.1 956.19 13.2 79.63 14.7 11.2 11.5
05.10.2021 5.25283 7.2 2.3 6.1 6 0.033 0 7.8 12.5 951.3 12.1 88.33 14.6 10.7 10.8
06.10.2021 12.99054 8.3 3.1 0.1 4 5.5 0 7.4 9.7 958.94 11.0 74.71 15.0 7.5 6.3
07.10.2021 7.26804 5.2 1.7 0.6 6 0.017 0 8.0 9.5 964.56 9.8 78.67 11.9 7.5 6.6
08.10.2021 5.45155 8.4 2.3 0.1 6 1.35 0 5.3 10.9 964.68 10.5 85.5 14.9 7.2 5.6
09.10.2021 12.46211 9.3 3.1 0.0 0 6.5 0 1.8 8.7 964.29 8.7 78.33 14.2 5.1 3.5
10.10.2021 16.06524 5.9 1.9 0.0 0 10.6 0 0.0 7.4 963.92 6.8 76.5 13.2 1.9 0.5
11.10.2021 16.25187 6.0 2.0 1.7 4 9.3 0 5.5 7.5 962.93 7.7 73.67 13.7 2.2 1.0
12.10.2021 5.60463 9.1 3.0 14.9 6 0.033 0 7.8 9.5 958.09 8.1 88.42 9.6 6.1 6.2
13.10.2021 10.48922 8.1 2.2 0.2 6 3.433 0 7.4 8.1 961.54 6.8 82.04 10.8 4.1 2.7
14.10.2021 10.56012 8.2 2.1 0.0 6 0.75 0 7.8 7.8 963.92 7.7 75.75 11.6 3.8 2.2
15.10.2021 14.75659 7.0 1.9 0.0 0 9.85 0 5.4 8.4 957.82 9.3 73.5 16.4 2.3 1.0
16.10.2021 11.31518 5.8 1.5 0.0 0 7.167 0 3.7 9.4 958.74 9.5 79.88 14.8 4.3 3.2
17.10.2021 9.34485 5.4 1.4 0.0 0 9.867 0 4.0 8.8 959.13 7.3 86.21 13.6 2.2 1.3
18.10.2021 7.72458 4.2 1.3 0.0 0 4.9 0 7.4 9.4 963.21 7.6 90.04 12.7 4.3 3.6
19.10.2021 5.45018 9.4 1.9 0.1 6 0.033 0 7.6 9.5 963.21 11.0 73.54 15.5 3.5 2.4
20.10.2021 13.00605 10.6 2.7 0.0 6 7.533 0 4.3 10.8 954.15 14.6 67.83 21.8 8.0 5.7
21.10.2021 11.34571 24.1 6.0 3.0 6 6.817 0 4.8 8.4 948.73 13.7 53.75 16.4 10.9 9.0
22.10.2021 7.21918 11.4 3.4 0.3 6 2.3 0 5.1 8.2 958.04 7.5 79.21 11.3 4.6 2.7
23.10.2021 10.68879 5.8 2.3 0.0 0 5.417 0 2.7 7.0 965.62 6.8 71.21 12.2 4.0 1.9
24.10.2021 12.28409 5.2 2.0 0.0 0 10.15 0 0.0 6.9 963.91 6.3 74.13 14.1 0.7 -0.4
25.10.2021 8.69668 4.0 1.1 0.0 0 2.233 0 6.9 7.7 960.33 6.2 81.46 11.5 1.3 -0.1
26.10.2021 6.9552 5.6 1.7 0.0 6 2.317 0 5.8 9.2 962.48 8.2 83.67 13.6 3.3 1.6
27.10.2021 11.03345 6.5 1.9 0.0 0 9.65 0 5.3 9.2 963.87 8.2 85.5 15.0 3.2 1.5
28.10.2021 7.48199 4.2 1.4 0.0 0 6.533 0 4.8 8.9 959.16 7.5 86.75 14.9 3.0 3.6
29.10.2021 6.12845 4.1 1.3 0.0 0 3.417 0 7.5 7.6 953.21 4.3 91.92 9.1 1.8 2.5
30.10.2021 7.2087 5.3 1.5 0.0 6 4.4 0 7.3 8.4 949.33 7.1 84.21 13.5 0.8 1.6
31.10.2021 9.63323 7.1 2.0 0.0 0 9.283 0 4.4 8.9 948.33 11.4 70.13 19.1 5.3 3.4
01.11.2021 2.14788 8.7 2.2 15.2 6 0.783 0 6.3 9.4 944.59 8.1 86.67 11.5 6.0 3.7
02.11.2021 8.41284 9.3 2.9 0.1 6 4.783 0 5.0 8.0 943.11 7.8 76.54 11.9 4.7 2.2
03.11.2021 4.27251 9.8 2.7 8.2 6 0.017 0 6.4 7.7 940.26 5.8 83.0 8.9 2.6 0.5
04.11.2021 4.39692 13.9 4.2 0.3 6 0.783 0 5.9 7.2 945.76 5.1 81.83 7.1 3.7 1.9
05.11.2021 7.47574 6.8 2.3 0.0 0 2.05 0 6.1 6.9 960.36 5.5 76.29 8.6 1.9 -0.1
06.11.2021 6.90525 5.4 1.2 0.0 0 6.133 0 4.0 7.2 966.12 5.1 82.58 10.1 0.4 0.4
07.11.2021 8.00553 9.1 3.3 1.2 6 6.167 0 7.4 6.3 959.32 5.3 73.13 11.3 0.1 0.0
08.11.2021 6.93914 6.8 1.8 0.0 0 5.633 0 3.6 7.1 960.68 5.1 80.88 9.1 0.2 -1.7
09.11.2021 6.82288 10.5 2.5 0.0 0 8.75 0 5.5 6.2 963.61 3.5 79.79 8.3 0.0 -2.0
10.11.2021 4.79663 3.7 1.1 0.0 0 2.567 0 6.0 6.7 962.01 3.9 83.25 8.4 -0.5 -1.8
11.11.2021 6.29877 4.7 1.2 0.0 0 8.067 0 3.7 6.9 960.92 3.8 87.29 10.6 0.3 -1.2
12.11.2021 2.42925 3.9 1.4 0.0 0 0.0 0 8.0 6.9 957.68 2.3 95.0 3.9 0.4 1.0
13.11.2021 3.65204 5.7 1.5 5.0 6 0.05 0 7.9 8.0 955.07 5.2 90.54 7.5 2.0 2.4
14.11.2021 1.40986 10.6 2.5 0.2 6 0.0 0 7.8 8.5 956.77 6.4 88.29 7.3 4.3 4.4
15.11.2021 0.84436 6.6 2.4 0.0 6 0.0 0 8.0 7.4 959.34 4.3 89.54 4.9 3.7 3.8
16.11.2021 0.95275 5.4 1.9 0.0 6 0.0 0 8.0 7.4 958.8 4.1 89.88 4.5 3.6 3.6
17.11.2021 1.81381 8.0 2.4 0.0 6 0.0 0 8.0 7.0 960.9 4.2 85.08 5.5 3.2 3.2
18.11.2021 4.25236 5.1 1.8 0.1 6 3.433 0 7.0 7.1 967.64 5.2 80.46 8.4 3.1 1.1
19.11.2021 4.72921 5.0 1.8 0.0 6 5.583 0 7.3 7.0 968.48 4.7 82.63 9.5 1.2 -0.5
20.11.2021 3.50716 4.4 1.4 0.0 0 0.017 0 8.0 7.4 963.03 4.5 88.21 7.2 2.1 2.6
21.11.2021 5.82251 6.7 1.6 0.1 6 4.85 0 6.6 6.4 951.27 2.3 88.58 6.9 -0.4 -0.3
22.11.2021 2.28031 8.3 2.3 2.8 6 0.0 0 7.5 7.0 956.84 3.4 89.71 4.5 2.3 2.5
23.11.2021 3.54507 6.9 2.5 0.0 0 1.033 0 6.6 6.0 964.09 2.2 83.25 4.7 -0.5 -2.0
24.11.2021 1.11268 6.1 2.1 0.0 0 0.0 0 7.0 5.4 958.26 -0.4 90.46 0.1 -1.2 -2.5
25.11.2021 1.78011 4.2 1.4 0.0 8 0.0 0 8.0 5.2 948.05 -0.9 91.21 0.2 -1.6 -1.1
26.11.2021 0.89126 6.0 2.1 0.5 8 0.0 0 7.8 5.2 939.43 -0.4 87.75 1.0 -1.6 -1.2
27.11.2021 2.35738 7.3 2.6 0.2 8 0.0 0 7.2 5.7 932.74 2.2 78.96 4.1 0.3 -1.0
28.11.2021 0.36032 6.1 1.7 2.5 8 0.0 0 7.4 5.7 935.48 0.9 87.29 2.0 -0.2 -0.8
29.11.2021 0.01985 11.7 3.5 1.2 8 0.333 0 7.8 5.2 944.54 -0.2 85.25 1.1 -0.9 -1.5
30.11.2021 0.00068 21.7 8.1 0.7 8 0.0 1 7.0 5.3 950.9 1.7 76.58 5.0 -0.6 -0.5
01.12.2021 3.29693 18.7 6.6 1.6 6 1.133 0 7.8 6.9 942.63 7.1 69.13 10.0 4.6 3.5
02.12.2021 3.27442 13.9 4.3 4.3 8 1.25 0 7.5 6.3 940.46 3.5 80.67 6.7 -0.8 -2.7
03.12.2021 0.04345 8.4 2.8 3.2 8 4.6 3 6.0 4.8 951.06 -0.2 78.79 1.6 -1.6 -3.5
04.12.2021 0.75315 13.8 3.7 9.1 8 0.0 2 7.2 6.8 940.4 4.0 81.38 8.5 -1.0 -2.5
05.12.2021 3.49672 12.5 2.4 2.8 8 0.017 0 7.5 6.0 943.8 2.2 83.79 3.8 0.1 -0.9
